latitude,longitude,historic,start_date,ref:mhs,wikidata,name,mhs:inscription_date,wikipedia
43.87553,5.39466,citywalls,14C,PA00081808,Q15953220,Remparts (anciens),1927-08-10 ,fr:Remparts d'Apt
44.23855,5.07216,building,,PA00082184,Q22986584,,1930-04-05 ,
43.920861,4.85771,,18C,PA84000003,Q22980647,"Domaine de la Grande Castelette, à Montfavet",1996-08-02 ,
43.95366,4.80947,,,PA00081898,Q22916698,Immeubles,1934-02-01 ,
43.94972,4.80556,,19C,PA00081948,Q3354545,Théâtre municipal,1988-10-12 ,fr:Opéra d'Avignon
43.928553165302,4.9939996004105,citywalls,,PA00082174,Q22986576,Remparts (restes des),1965-06-09 ,
44.280948,4.747894,building,17C,PA00081975,Q22919089,Hôtel d'Alauzier-Guilhermier (ancien),1979-07-05 ,
43.919855828846,5.0513505935669,building,,PA00082055,Q22919146,,1974-05-03 ,
43.92193,4.85815,,18C,PA84000005,Q22980650,"Domaine de la Queyrelle, à Montfavet",1996-06-27 ,
44.055148,5.048684,place_of_worship,jewish,PA00082014,Q3508041,Synagogue,1924-02-22 ,fr:Synagogue de Carpentras
44.27606,4.78697,tower,yes,PA00081979,Q15945239,Tour de Bauzon et chapelle Saint-Blaise (ensemble),1964-11-10 ,
43.7648,5.36286,,17C,PA84000023,Q22980699,Ancien hôtel de Girard,1998-11-20 ,
43.66694,5.56278,,16C,PA00082215,Q22986633,Bastide La Loubière,1989-11-16 ,
43.93833,4.82278,,20C,PA00081944,Q22919065,Rotonde SNCF,1984-12-28 ,fr:Rotonde ferroviaire d'Avignon
44.046727659444,5.1876926422119,tower,yes,PA00082088,Q22986501,Tour de guet,1988-09-13 ,
43.95016,4.80603,,,PA00081883,Q22916678,Immeubles,1942-11-20 ,
43.8212526,5.37996947,,,PA00081986,Q20971054,Gisement préhistorique (parcelle),1968-06-24 ,fr:Gisement de Buoux
43.95355,4.80976,building,,PA00081893,Q22916691,,1934-02-01 ,
43.94883,4.80615,building,,PA00082226,Q22986654,,1992-01-17 ,
43.964820208904,5.0508570671082,,,PA00082203,Q22986598,Deux bories,1974-08-28 ,
43.95333,4.81138,,,PA00081896,Q22916695,Immeubles,1934-02-01 ,
43.94944,4.80417,building,,PA00081909,Q22919007,,1966-07-28 ,
44.35959,4.91278,,12C,PA00082138,Q15952627,Commanderie des Templiers et maison des Notaires,1984-12-28 ,fr:Commanderie de Richerenches
43.9493,4.81858,,,PA00081837,Q22916621,Hôpital Sainte-Marthe,,
43.87552,5.39993,city_gate,17C,PA00081806,Q15953113,Porte de Saignon,1930-10-16 ,fr:Porte de Saignon
43.950943,4.803539,building,,PA00081907,Q22919005,Immeuble dit Maison des Chartreux,1982-02-14 ,
43.919819,5.052592,,14C,PA84000065,Q22998954,Ancien cinéma,2011-06-16 ,
43.952315502953,4.8061775788665,building,,PA00081938,Q22919063,,1927-05-16 ,
43.95049,4.81302,monastery,convent,PA00081825,Q3584529,Couvent des Carmes (ancien),,fr:Église Saint-Symphorien-les-Carmes
44.382643,4.987379,,20C,PA00082198,Q15952845,Mur des fusillés,1981-12-22 ,fr:Mur des fusillés (Valréas)
43.936735459836,5.0920504331589,,,PA00082161,Q22986560,abris préhistoriques dits du Vallon de Chinchon,1968-06-24 ,
43.95378,4.80502,yes,12C,PA00081815,,Chapelle et pont Saint-Bénézet,1840 ,fr:Pont Saint-Bénézet
43.693577,5.503874,,16C,PA84000017,Q22980690,Ancienne église des Carmes,1997-09-17 ,
43.95164,4.80636,building,,PA00081930,Q22919054,,1927-06-21 ,
43.87742,5.39144,,19C,PA00082211,Q22986615,Faïencerie Esbérard (ancienne),,fr:Faïencerie Esbérard d'Apt
43.94728,4.80759,building,18C,PA00081892,Q22916690,,1949-10-28 ,
44.38337,4.98922,building,17C,PA00082197,Q22986592,,1978-08-04 ,
43.95139,4.81972,,,PA00081913,Q22919014,"Immeuble, près de la Porte",1934-02-01 ,
44.38318,4.98786,,19C,PA00082191,Q15945188,Café de la Paix,1986-06-02 ,fr:Café de la Paix de Valréas
43.95011,4.80407,building,,PA00081922,Q22919046,Maison Casal,1949-10-28 ,
43.94931,4.80917,building,18C,PA00081859,Q22916646,Hôtel Le Gras,1932-10-04 ,
43.95366,4.80947,building,,PA00081897,Q22916697,,1934-02-01 ,
43.95366,4.80947,,,PA00081899,Q22916699,Immeubles,1934-02-01 ,
44.055865,5.046405,,18C,PA00081998,Q16912447,Ancien couvent de la Visitation Sainte-Marie,2004-04-28 ,fr:Ancien couvent de la Visitation Sainte-Marie de Carpentras
44.03641,4.99677,city_gate,,PA00082083,Q22986487,Porte Neuve,1875 ,
44.08634,4.88397,tower,bell_tower,PA00082030,Q22919122,,1952-09-12 ,
43.9446,4.80427,building,,PA00081845,Q19437859,Hôtel de Caumont,1964-10-02 ,fr:Hôtel de Caumont (Avignon)
44.138193598757,4.8067277669907,building,,PA00082104,Q22986510,Hôtel Monier-Vinard (ancien),1975-07-18 ,
44.2386263,4.714439,building,16C,PA00082082,Q22986485,Hôtel de Suze,1949-10-28 ,
44.24564,4.88619,building,,PA00082144,Q22986539,,1976-03-16 ,
43.998329193515,5.05804002285,building,,PA00082121,Q17347069,Hôtel d'Anselme,1928-09-08 ,fr:Hôtel d'Anselme
44.28005,4.75053,building,,PA00081976,Q22919090,Hôtel de Faucher,1970-12-07 ,
44.199309,5.064475,,20C,PA00082033,Q15945107,Atelier de Claude et François Stahly,1988-06-08 ,fr:Atelier de Claude et François Stahly
43.8729,5.4521,,17C,PA00082015,Q22919112,Domaine des Ramodes,1972-05-05 ,
44.12667,4.935,,16C,PA84000014,Q22980679,Domaine dit La Terre de Causans,1997-01-31 ,
43.92084,5.12898,castle,,PA00082039,Q22919130,Château (ruines du),1931-01-12 ,
43.945,4.98583,monastery,monastery,PA00082172,,Monastère fortifié de Thouzon (ancien),1987-06-18 ,fr:Château de Thouzon
44.28024,4.74966,building,16C,PA00081977,Q22919092,Hôtel de Justamond,1970-12-07 ,
43.95183,4.80726,,20C,PA84000055,Q22998943,"Monument aux morts de la guerre de 1914-1918, dit aussi Monument aux morts du jardin des Doms, situé montée des Moulins, jardin du rocher des Doms",2010-02-22 ,
43.94817,4.80504,building,,PA00081854,Q22916641,Hôtel de Forbin,1932-10-04 ,
43.94712,4.80329,building,18C,PA00081876,Q22916671,Hôtel des Taillades,1932-10-04 ,
44.314974603887,4.9426567554474,building,20C,PA84000062,Q14627622,"Maison Butscher, dite La Maison Bulle",2011-08-30 ,fr:Maison Butscher de Visan
43.997453,5.061656,building,17C,PA00082122,Q17347072,Hôtel de Jocas (ancien),1928-09-08 ,fr:Hôtel de Jocas
44.317458,4.759244,fort,,PA00081973,Q22919086,Fort de Barry (restes du),1927-06-28 ,
43.87581,5.39483,castle,palace,PA00081805,Q22916608,Palais épiscopal (ancien),1927-05-20 ,fr:Palais épiscopal d'Apt
44.05461,5.047078,building,18C,PA00082008,Q22919109,,1989-02-21 ,
43.857136354741,5.0373870134354,bridge,16C,PA84000056,Q19945484,"Pont aqueduc de la Canaù, ouvrage d'art du canal Saint-Julien sur la rivière le Coulon, situé au quartier Entre-Deux-Vallats",2011-08-18 ,fr:Pont aqueduc de la Canaù (Cavaillon)
43.94789,4.80449,building,,PA00081858,Q22916645,Hôtel du Laurens,1949-11-23 ,
43.95118,4.80638,building,,PA00081927,Q22919051,,1927-05-16 ,
43.996928,5.059741,yes,17C,PA00082110,Q14627574,Chapelle Notre-Dame-de-la-Rose,1928-09-29 ,fr:Chapelle Notre-Dame-de-la-Rose
44.061887,5.089459,castle,,PA00082000,Q16964629,Château du Martinet,1945-05-31 ,fr:Château du Martinet de Carpentras
43.94876,4.80334,yes,,PA00081816,Q2957291,Chapelle de l'Oratoire,1912-05-02 ,fr:Chapelle de l'Oratoire (Avignon)
43.95355,4.80976,building,,PA00081900,Q22916700,,1934-02-01 ,
43.919819,5.052592,,13C,PA84000058,Q22998945,La Tour d'Argent,2012-02-22 ,
43.95166,4.80628,building,,PA00081929,Q22919053,,1927-05-16 ,
43.95366,4.80947,building,,PA00081906,Q22916708,,1934-02-01 ,
43.998271,5.060416,fountain,yes,PA00082120,Q22674001,Fontaine Reboul,1928-09-29 ,fr:Fontaines de Pernes-les-Fontaines
43.83703,5.03863,,15C,PA84000050,Q22998942,Bain rituel juif,2007-12-17 ,fr:Bain rituel juif de Cavaillon
43.944014,4.804834,,,PA00081940,Q17635838,Noviciat des Jésuites (ancien),1950-12-13 ,fr:Noviciat des Jésuites d'Avignon
43.9502,4.81341,building,,PA00081850,Q22916637,Hôtel de la Croix-Blanche,1932-10-04 ,
43.94804,4.80395,building,,PA00081871,Q22916665,Hôtel de Rochefort-Brancas,1932-10-04 ,
43.87861,5.39944,yes,13C,PA00081803,Q22916606,Chapelle Saint-Michel (ancienne),1979-03-02 ,fr:Chapelle Saint-Michel d'Apt
43.998611,5.059722,tower,yes,PA00082128,Q3533078,Tour Ferrande,1862 ,fr:Tour Ferrande
43.92107,5.04967,building,17C,PA00082053,Q22919142,,1984-12-21 ,
44.13393,4.80826,,,PA00082108,Q2983428,Colline Saint-Eutrope,,fr:Colline Saint-Eutrope
43.9113877,5.0261164,,19C,PA84000051,Q8510635,Ancien cimetière juif,2008-06-30 ,fr:Cimetière juif de L'Isle-sur-la-Sorgue
44.05422,4.79153,castle,12C,PA00082029,Q15944493,Château de l'Hers ou de l'Airs (ruines),1973-07-23 ,fr:Château de l'Hers
43.7344,5.37372,,19C,PA84000052,Q13518316,Monument au Tambour d'Arcole,2009-07-23 ,fr:Monument au Tambour d'Arcole
44.053517,5.046877,,17C,PA00082001,Q19945455,Collège de garçons,1926-06-15 ,fr:Collège de garçons de Carpentras
44.238741,5.072982,tower,yes,PA00082190,Q22986590,Tour de l'Horloge,1914-09-22 ,
44.0874,5.086498,,17C,PA84000035,Q17346982,"La Campagne de Bacchus, à Serres",2003-07-04 ,fr:Campagne de Bacchus de Carpentras
43.95055,4.80416,building,,PA00081933,Q22919057,"Maison de Forli, dite de la Reine Jeanne",1927-05-20 ,
44.31556,4.95139,yes,15C,PA00082210,Q2956644,Chapelle Notre-Dame-des-Vignes et son ermitage,1990-08-23 ,fr:Chapelle Notre-Dame-des-Vignes de Visan
43.94506,4.80393,building,,PA00081866,Q22916659,Hôtel de Montfaucon,1931-11-20 ,
43.773036,5.350281,castle,15C,PA00081984,Q20751505,,1996-09-03 ,fr:Château de Buoux
43.92556,5.25139,,,PA00082057,Q22919148,Commanderie des Templiers (ancienne),1976-08-05 ,
43.94506,4.80946,,,PA00081813,Q22916611,Aumône générale (ancienne),1956-05-02 ,
43.94914,4.81011,tower,yes,PA00081954,Q22919074,Tour dite de la Saunerie,1988-08-26 ,
43.763477,5.362582,,17C,PA00082065,Q22919154,Atelier de forge (ancien),1974-04-25 ,
43.91975,4.86442,,18C,PA84000002,Q19606813,"Domaine de la Durette, à Montfavet",1996-08-02 ,fr:Château de la Durette
43.91071,5.20029,building,17C,PA84000020,Q2943306,"Hôtel Saint-Firmin, ancien hôtel Gaudin de Lancier",1998-03-04 ,fr:Caves du Palais Saint-Firmin
43.91866,5.05009,building,16C,PA00082052,Q22919140,,1974-05-17 ,
44.114592,5.154654,yes,12C,PA84000057,Q22998944,Chapelle Saint-Michel,2011-02-23 ,
44.054967,5.049924,yes,18C,PA00082013,Q15950579,Sous-préfecture,1987-06-18 ,fr:Hôtel de Camaret
43.938836868416,4.9101483821869,,18C,PA84000060,Q22998946,Domaine de Rodolphe,,
43.94778,4.80528,building,,PA00081891,Q22916688,,1977-06-09 ,
44.000529,5.059006,fountain,yes,PA00082118,Q22673999,Fontaine du Pélican,1911-10-14 ,fr:Fontaines de Pernes-les-Fontaines
43.829906,5.153207,,18C,PA00082095,Q22986508,Puits du 18s,1931-01-12 ,
44.052646,5.048631,monastery,convent,PA00082002,Q18325204,Couvent des Dominicains (ancien),1932-06-09 ,fr:Couvent des Dominicains de Carpentras
43.70472,5.45139,,16C,PA00082209,Q22986613,"Château-Vieux, dit aussi Château de la Reine-Laure (également sur commune de Pertuis)",,
43.9189525,5.0520026,building,18C,PA00082051,Q22919139,Hôtel de Palerne,1977-03-16 ,
43.72593,5.54981,building,17C,PA84000024,Q22980701,Maison d'Estienne du Bourguet,1998-11-18 ,
44.05703,5.12778,building,14C,PA00082074,Q22919160,,1978-07-27 ,
43.94408,5.38344,building,17C,PA00082155,Q22986551,Maison Silvestre,1934-03-26 ,
43.9262464,5.0806918,castle,13C,PA00082058,Q22919149,,1978-12-19 ,
43.69501,5.50229,building,,PA00082134,Q22986525,Maison de la Reine Jeanne,1931-01-12 ,fr:Maison de la Reine-Jeanne (Pertuis)
43.900776,5.269479,,,PA00082139,Q22986532,Gisement néolithique des Martins,1988-06-08 ,
43.8334578,5.2047216999999,building,17C,PA00082213,Q22986628,Hôtel de Tingry,1989-11-16 ,
43.94446,4.79949,yes,,PA00081823,Q22916614,Chapelle,1948-11-24 ,
43.94731,4.80873,,14C,PA00081916,Q22919028,Livrée de Viviers (ancienne) ou livrée Gaillard de la Motte ou Collège de Croix,,
43.94801,4.80747,building,17C,PA00081879,Q22916674,Hôtel de Verclos,1949-10-28 ,
43.88939,4.92367,,17C,PA00082016,Q2961261,Chartreuse de Bompas (ancienne),1950-12-02 ,fr:Chartreuse de Bonpas
43.95366,4.80947,building,,PA00081901,Q22916701,,1934-02-01 ,
43.77285,5.44227,,,PA00082036,Q22919127,Enceinte médiévale,,
43.92012,5.05168,yes,18C,PA00082049,Q22919137,Grenier public (ancien),1974-05-15 ,
43.95254,4.80643,,14C,PA00081945,Q22919067,"Ancien petit séminaire, dit Petit Palais ou Palais Jules II, actuellement Musée du Petit Palais",,fr:Musée du Petit Palais (Avignon)
44.13543,4.80678,building,,PA00082106,Q22986513,,1931-01-12 ,
44.018118436959,5.2307260036469,,,PA00082079,Q22919163,Gisement mésolithique dit de Gramari,1970-03-24 ,
43.95332,4.81103,building,,PA00081895,Q22916694,,1934-02-01 ,
44.206096489518,4.7276186943054,,16C,PA00082091,Q22986502,"Maison, à l'angle du portail Saint-Nicolas",1930-04-05 ,
44.014346,5.084932,yes,17C,PA00082111,Q14627575,Chapelle Saint-Roch (ancienne),1978-07-27 ,fr:Chapelle Saint-Roch de Pernes-les-Fontaines
43.947,4.80343,building,18C,PA00081881,Q22916676,Hôtel de Villeneuve-Martignan,1963-10-01 ,fr:Musée Calvet
43.834944696,5.0357937812805,building,19C,PA00082221,Q22986648,,1991-10-14 ,
43.99678,5.14608,,C,PA00082204,Q2883688,"Baptistère (actuellement église funéraire épiscopale de forme quadrilobée, appelée à tort)",1840 ,fr:Baptistère de Venasque
43.95007,4.80766,building,17C,PA00081867,Q22916660,Hôtel Pamard,1927-02-22 ,
43.94928,4.80584,building,19C,PA00081880,Q22916675,Hôtel de ville,,
43.95008,4.80855,building,17C,PA00081862,Q22916652,Hôtel Madon de Chateaublanc (voir aussi Hôtel Adhémar de Cransac),,
44.188116,4.840381,,19C,PA84000007,Q22980655,L'Harmas de J.-H. Fabre,1998-01-26 ,
44.05352778,5.04825,,18C,PA00135630,Q17332916,Ancien hôtel Thomas de la Valette dit aussi ancien hôtel du Comte de Modène ou ancien hôtel de Jocas,1995-10-12 ,fr:Ancien hôtel Thomas-de-la-Valette de Carpentras
43.95115,4.80568,,,PA00081886,Q22916682,Immeubles,1942-11-20 ,
43.91864,5.11598,,19C,PA84000029,Q14627756,Pont-aqueduc de Galas (ouvrage d'art du canal de Carpentras),2001-11-06 ,fr:Pont-aqueduc de Galas
43.950178846585,4.8082556203008,building,17C,PA00081838,Q22916622,Hôtel Adhémar de Cransac (voir aussi Hôtel Madon de Châteaublanc),1983-06-27 ,
43.77287,5.43879,building,17C,PA00082038,Q22919129,Maison dite maison Générat ou maison des Consuls,1994-10-18 ,
44.08748,4.88623,fountain,yes,PA00082031,Q22919123,Fontaine Bellecroix,1976-04-27 ,
43.932908,4.812217,,,PA00081811,Q334212,Ancienne abbaye de Saint-Ruff,1889 ,fr:Abbaye Saint-Ruf d'Avignon
43.94801,4.80507,building,,PA00081851,Q22916639,Hôtel des Mares de Montdevergues,1932-10-04 ,
43.94851,4.80717,building,17C,PA00081868,Q22916662,Hôtel Peilhon de Faret,,
43.77278,5.53222,building,,PA00082228,Q22986660,Maison de Langesse,1992-12-21 ,
43.95125,4.8117,building,18C,PA00081841,Q22916626,Hôtel de la Bastide,1932-10-04 ,
43.77876,5.41587,building,17C,PA00082200,Q22986593,Hôtel des Bouliers,1984-10-11 ,
44.01284,4.87205,building,14C,PA00082222,Q22986650,,1991-10-14 ,
44.067761163119,5.1836639642715,tower,yes,PA00082087,Q22986498,Tour découronnée,1988-09-13 ,
43.94872,4.80471,,18C,PA00132746,Q22975588,Ancien hôtel de Ratta,1994-05-11 ,
43.94771,4.8046,building,17C,PA00081847,Q22916634,Hôtel Charavin,1932-10-04 ,
43.8377446,5.0370096,yes,,PA00082021,Q22919115,Chapelle Saint-Benoît,1948-12-13 ,fr:Chapelle Saint-Benoît de Cavaillon
43.95042,4.80627,building,,PA00081925,Q22919050,,1927-06-21 ,
44.313615831486,4.9511298537254,building,18C,PA84000066,Q15950677,Hôtel Pélissier,2012-03-01 ,fr:Hôtel de Pélissier de Visan
43.8955,5.566,citywalls,,PA00082208,Q22986611,Remparts (anciens),1934-03-26 ,
43.94849,4.80345,building,,PA00081870,Q22916664,Hôtel de Raousset-Boulbon,1949-10-28 ,
43.997168,5.060127,building,17C,PA00082123,Q22986514,"Hôtel de ville, ancien hôtel de Brancas-Cheilus",2009-03-31 ,
43.95203,4.81123,yes,18C,PA00081818,Q2957418,Chapelle des Pénitents Violets (ancienne),1966-11-04 ,fr:Chapelle des Pénitents violets d'Avignon
44.0578,4.82952,castle,,PA00082028,Q8822076,,1892-05-24 ,fr:Château de Châteauneuf-du-Pape
44.055676,5.048792,building,14C,PA00082007,Q22919108,Hôtel Poupardin dit Maison du Prélat,1978-03-30 ,
43.83428,5.20355,,17C,PA84000021,Q22980695,"Ancien hôtel Astier de Montfaucon, puis ancien hospice",1998-03-18 ,
43.69475,5.50335,building,16C,PA00082133,Q22986523,,1988-12-02 ,
44.051482,5.048153,,18C,PA00082006,Q9026818,Hôtel-Dieu,1862 ,fr:Hôtel-Dieu de Carpentras
44.28179,4.74777,monastery,convent,PA00081970,Q22919084,Couvent des Ursulines (ancien),,
44.24376,5.07318,,,PA00082188,Q22986587,Théâtre romain,1862 ,
43.68966,5.66719,,,PA00082081,Q3397056,Ancien pont suspendu de Mirabeau,,fr:Pont de Mirabeau
43.948586,4.810488,yes,18C,PA00081821,Q22916613,Chapelle Sainte-Garde,1949-11-23 ,
43.918561,5.386945,,19C,PA84000041,Q22980722,"Ancien moulin à eau, ancienne dépendance du domaine de Bourgane",2004-03-11 ,
43.87509,5.39596,yes,17C,PA00081802,Q22916605,Chapelle Sainte-Catherine,1984-12-31 ,fr:Chapelle Sainte-Catherine d'Apt
44.384703,4.988961,building,,PA00082195,Q15950556,Hôtel d'Inguimbert,1975-11-07 ,fr:Hôtel d'Inguimbert
44.055936,5.046956,building,,PA00082005,Q22919107,Hôtel Chabrol,1949-10-28 ,
44.00125,5.05796,wayside_cross,,PA00082112,Q15732153,Croix couverte ou croix de Boët,1961-07-29 ,fr:Croix de Boët
43.75917,5.35771,castle,17C,PA84000037,Q20751507,Château de la Corrée,2003-06-23 ,fr:Château de la Corrée
44.00944,5.11722,,19C,PA00082148,Q18130718,Etablissement conventuel (ancien) dit Sainte-Garde-des-Champs,1981-04-23 ,fr:Couvent Sainte-Garde-des-Champs de Saint-Didier
44.2429,5.07483,, 2C,PA00082189,Q22986589,Thermes gallo-romains du Nord (vestiges),1962-06-04 ,
43.74626,5.31206,lavoir,19C,PA00082062,Q14627757,Lavoir public,1989-02-21 ,fr:Lavoir public de Lauris
43.94922,4.80427,building,,PA00081846,Q22916632,Hôtel de Chanciergues,1949-11-23 ,
43.97028,4.87,,18C,PA00125731,Q3135841,Domaine de Roberty,,fr:Hippodrome Roberty
44.057176,5.047971,fountain,yes,PA00082004,Q22919106,Fontaine,1949-10-28 ,
43.940009,4.831907,fountain,yes,PA00081835,Q22916620,Fontaine couverte sise près du chemin de Fontcouverte en direction de Montfavet,1952-09-18 ,
43.89397,5.11468,building,,PA00082059,Q22919150,,1982-05-07 ,
43.69226,5.49998,building,18C,PA00082132,Q22986519,Hôtel de la Charité (ancien),,
43.83714,5.03848,place_of_worship,jewish,PA00082026,Q3508039,Synagogue,1924-05-17 ,fr:Synagogue de Cavaillon
43.8643,5.24232,place_of_worship,christian,PA00082046,Q22919135,Église paroissiale Saint-Sébastien,1929-10-11 ,
43.94357,4.80809,,,PA00081826,Q1151040,"Ancien couvent des Célestins, actuellement caserne d'Hautpoul",1914-06-08 ,fr:Église des Célestins
43.95366,4.80947,tower,yes,PA00081955,Q22919075,Tour,1934-02-01 ,
43.94781,4.80389,monastery,convent,PA00081827,Q22916618,Couvent de Sainte-Praxède,1949-10-28 ,
43.945703,4.803383,yes,,PA00081820,Q22916612,Chapelle Saint-Charles et sa sacristie,1965-03-22 ,
43.77028,5.59472,,19C,PA84000048,Q22980728,Domaine de Pradines,2007-08-07 ,
43.95355,4.80976,building,,PA00081904,Q22916705,,1934-02-01 ,
43.82667,5.22889,archaeological_site,megalith,PA00082076,Q3034088,Dolmen de la Pichone,1910-01-22 ,fr:Dolmen de la Pichone de Ménerbes
43.87625,5.38344,,18C,PA00082212,Q22986621,Hôpital (ancien),1989-11-16 ,fr:Hôpital d'Apt
43.95079,4.80633,building,,PA00081864,Q22916655,Hôtel des Monnaies,1862 ,
43.996928,5.06017,fountain,yes,PA00082119,Q22674000,Fontaine du Portail-Neuf,1928-09-29 ,fr:Fontaines de Pernes-les-Fontaines
43.94875,4.80811,building,14C,PA00081842,Q22916627,Hôtel Bernard de Rascas,1967-02-16 ,
43.94752,4.80149,building,19C,PA00081857,Q22916644,Hôtel Geoffroy (ancien),1992-03-31 ,
43.9466,4.80332,building,,PA00081923,Q22919047,Maison dite de la petite lanterne,1932-10-04 ,
43.951,4.80566,building,,PA00081885,Q22916681,,1947-04-14 ,
43.94355,4.95052,,15C,PA84000022,Q22980696,Ancien moulin de Blanchefleur ou de Moulin-Neuf,1998-11-20 ,
43.8296044,5.3207069,,,PA00082232,Q20971171,Site archéologique de la Peyrussière et du Pont-Julien-Sud,1992-04-14 ,fr:Site archéologique de la Peyrussière
44.383387,4.989984,building,17C,PA00082196,Q15950694,Hôtel de Simiane (ancien),1913-12-01 ,fr:Hôtel de Simiane
43.95022,4.8029,building,18C,PA00081890,Q2845850,Immeuble ou ancienne Comédie,1931-11-05 ,fr:Ancienne Comédie d'Avignon
43.86271,5.4391,,12C,PA00082142,Q2820367,Ancienne abbaye Saint-Eusèbe,1996-06-24 ,fr:Abbaye Saint-Eusèbe de Saignon
43.87666,5.39621,building,17C,PA00081804,Q22916607,"Hôtel d'Albertas, dit aussi d'Anne d'Autriche",1991-02-11 ,fr:Hôtel d'Albertas (Apt)
44.137204,5.100325,,18C,PA84000046,Q15952834,Ancien moulin à huile communal,2006-07-19 ,fr:Moulin à huile communal du Barroux
43.94437,4.80758,building,,PA00081920,Q22919032,Maison Louis XVI,1949-10-28 ,
43.91889,5.05127,building,16C,PA00082056,Q22919147,Maison Renaissance,1961-04-24 ,
44.060083,5.058668,,17C,PA00081995,Q13518450,Aqueduc,1947-12-17 ,fr:Aqueduc de Carpentras
43.997631,5.055792,city_gate,,PA00082127,Q22671218,Porte de Villeneuve,1928-09-29 ,fr:Remparts de Pernes-les-Fontaines
43.95126,4.80437,building,15C,PA00081921,Q22919045,,1932-10-04 ,
43.84722,5.24361,yes,11C,PA84000013,Q22980675,Chapelle Saint-Véran,1997-12-22 ,
43.94871,4.80436,yes,13C,PA00081860,Q22916649,Chapelle des Templiers,2000-03-16 ,
43.97378,4.90065,,,PA00082202,Q22986596,Porte-Beffroi,1934-07-09 ,
43.77238,5.4388,fountain,yes,PA00082037,Q22919128,Fontaine,1949-10-28 ,
43.95055,4.80416,building,,PA00081934,Q22919059,"Maison de Forli, dite de la Reine Jeanne",1927-05-20 ,
43.910931,5.20097,building,,PA00082043,Q22919132,Maison Lhote,1949-10-28 ,
43.998348,5.05488,,20C,PA84000053,Q15952789,Monument commémoratif à Louis Giraud,2009-07-23 ,fr:Monument commémoratif à Louis Giraud
43.997222,5.060084,fountain,yes,PA00082117,Q22673998,Fontaine de l'Hôtel de ville,1928-09-29 ,fr:Fontaines de Pernes-les-Fontaines
43.95355,4.80976,building,,PA00081902,Q22916703,,1934-02-01 ,
43.94651,4.80936,building,15C,PA00081912,Q22919013,Immeuble dit maison du roi René,1975-04-16 ,
43.94733,4.80464,building,,PA00081888,Q22916686,,,
43.95366,4.80947,building,,PA00081903,Q22916704,,1934-02-01 ,
43.95078,4.80571,building,,PA00081884,Q22916679,,1942-11-20 ,
43.828039,5.159935,,13C,PA84000006,Q22980653,"Maison, à Oppède-le-Vieux, dite maison Gabrielli",1996-09-16 ,
43.85261822054,5.362776517868,yes,12C,PA00081801,Q15945229,Chapelle Notre-Dame-de-Clairmont (vestiges),1972-07-20 ,fr:Chapelle Notre-Dame-de-Clairmont d'Apt
46.6922,-1.0096,castle,manor,PA00110303,Q22963153,Manoir de Ponsay,1991-07-12 ,fr:Manoir de Ponsay
46.9333,-1.9092,monastery,abbey,PA00110048,Q2820762,Abbaye de l'Ile-Chauvet (ancienne),1992-01-30 ,fr:Abbaye de l'Île-Chauvet
46.8351,-0.8616,castle,19C,PA00110094,Q21294297,Château de la Flocellière,,fr:Château de la Flocellière
46.7532,-1.8499,,,PA00110080,Q15945083,Allée couverte de la Pierre-Folle,1929-04-13 ,fr:Allée couverte de la Pierre-Folle
46.4221,-0.8183,place_of_worship,christian,PA00110096,Q22976360,,1952-07-23 ,
46.7412,-1.6239,,16C,PA00132743,Q22975585,Logis de Bonnefonds,1994-09-20 ,fr:Logis de Bonnefonds
46.4479,-1.3081,place_of_worship,christian,PA00110085,Q22994779,,1875 ,
46.9463,-1.071,castle,18C,PA00110127,Q22962989,Château de Landebaudière,1981-06-19 ,
46.4553,-1.1699,building,17C,PA00110155,Q22963010,,1988-05-19 ,fr:Immeuble
46.5554,-1.0614,,20C,PA85000013,Q22998207,Monument à Georges Clemenceau,1998-07-15 ,
46.8544,-1.7919,,12C,PA00110312,Q22963161,Ancienne commanderie de templiers de Coudrie,1995-01-30 ,
46.5481,-1.1545,,16C,PA85000003,Q22998964,Logis de la Mothe-Orson,1996-10-22 ,
46.8701,-1.0123,,19C,PA00110132,Q22962992,Bains et lavoirs publics (anciens),1980-11-06 ,
46.7735,-1.8643,archaeological_site,megalith,PA00110082,Q22994773,Menhir dit La Palissonnière,1981-05-14 ,
46.7795,-1.0614,place_of_worship,christian,PA85000052,Q22999057,Église paroissiale Saint-Pierre,2013-06-28 ,
46.465112,-0.810236,,17C,PA00110098,Q3001746,"Ancien couvent des Tiercelettes, actuellement hôpital",1988-05-09 ,fr:Couvent des Tiercelettes
46.6368,-0.9454,castle,manor,PA00110063,Q22962932,Manoir de La Ray,1984-12-05 ,
46.465,-1.0815,,15C,PA85000016,Q22998973,Logis de Chavigny,1999-02-03 ,
46.4389,-1.3769,wayside_cross,17C,PA00132712,Q3003658,Croix hosannière du cimetière,1994-03-04 ,fr:Croix hosannière de La Jonchère
46.9997,-2.2455,building,18C,PA85000053,Q22999060,Hôtel Jacobsen,2013-06-28 ,
46.8885,-1.8339,castle,15C,PA00110123,Q22962984,Château (ancien),,fr:Château de La Garnache
46.5719,-0.7697,place_of_worship,christian,PA00110287,Q22963134,,,fr:Église Notre-Dame-de-l'Assomption de Vouvant
