latitude,longitude,historic,start_date,ref:mhs,wikidata,name,heritage,mhs:inscription_date,wikipedia
49.408722,-1.316389,place_of_worship,christian,PA00110593,Q3580308,Église Notre-Dame de l'Assomption,2,1840 ,fr:Église Notre-Dame-de-l'Assomption de Sainte-Mère-Église
49.034207,-0.97892,castle,,PA00110620,Q2971514,,2,1840 ,fr:Château des Matignon
49.62939,-1.56659,,C16,PA00110621,Q2243096,Domaine du château de Tourlaville (également sur commune de La Glacerie),2,1996-03-04 ,fr:Château des Ravalet
48.636349,-1.510012,building,C15,PA00110503,Q22963321,Maison dite du Pot de Cuivre,2,1928-12-19 ,
49.683471,-1.338809,castle,manor,PA00110526,Q22963345,Manoir d'Herclat,3,1975-02-18 ,
48.635281,-1.511228,,,PA00110517,Q22963336,Terrasse de la Maison-Rouge,2,1938-04-04 ,
49.618607,-1.260381,castle,C16,PA50000004,Q22979497,,3,1997-09-05 ,
49.49336,-1.31055,castle,C17,PA00110403,Q15943788,Château de Courcy,,,fr:Château de Courcy (Fontenay-sur-Mer)
48.83041,-1.5739,castle,manor,PA00110420,Q22963252,Manoir Saint-Nicolas,3,1986-12-30 ,
49.374722,-1.434444,castle,C16,PA00110396,Q22963230,,3,1975-03-17 ,
49.63822,-1.467,castle,C15,PA00110411,Q22963243,,3,1972-09-27 ,
49.511667,-1.469167,building,C18,PA00125308,Q22968774,Hôtel de Blangy,3,1993-09-06 ,
49.367917,-1.359444,,C17,PA50000020,Q22979514,Domaine de l'Isle-Marie,3,2001-09-13 ,
49.307083,-1.162361,castle,manor,PA00110640,Q20971115,Manoir de Cantepie,3,1988-08-26 ,fr:Manoir de Cantepie (Les Veys)
48.635906,-1.509685,building,,PA00110488,Q22963307,Maison adossée aux remparts,2,1933-05-15 ,
49.676667,-1.756111,castle,manor,PA00110624,Q22963418,Manoir de Dur-Ecu,3,1982-12-30 ,
49.545479,-1.600273,castle,manor,PA00110348,Q22963189,Manoir du Val,3,1975-03-17 ,
49.667171,-1.831538,castle,manor,PA50000026,Q22979525,Manoir de la Madeleine,3,2003-11-03 ,
49.658739,-1.483004,castle,manor,PA00110450,Q22963273,Manoir,3,1978-05-30 ,
49.452639,-1.439722,castle,manor,PA50000006,Q22979501,Manoir d'Urville,3,1997-10-28 ,
49.671125,-1.84355,,,PA00110333,Q3125722,Retranchement dit Le Hague Dike (également sur commune de Digulleville),3,1988-05-10 ,fr:Hague-Dick
49.472391,-1.771545,castle,manor,PA00110539,Q22963356,Manoir de Saint-Marcouf,3,1964-03-06 ,
48.822244,-1.49627,monastery,,PA00110654,Q22963435,Prieuré de l'Oiselière,3,1989-11-27 ,fr:Prieuré de l'Oiselière
49.120716,-1.005034,place_of_worship,christian,PA00110597,Q20872239,,3,1927-07-09 ,fr:Église Saint-Pierre de Saint-Pierre-de-Semilly
48.636452,-1.510341,,,PA00110510,Q22963329,Vieux murs et jardins Saint-Symphorien,2,1928-09-06 ,
48.635952,-1.509848,building,,PA00110494,Q22963311,Maison Lacorne,2,1936-08-12 ,
49.115414,-1.097753,yes,C15,PA00110587,Q22963398,Vestiges des remparts,3,1945-12-12 ,fr:Remparts de Saint-Lô
48.911543,-1.143062,,C19,PA50000047,Q3517724,Temples,3,2006-08-18 ,fr:Temples protestants du Chefresne
49.506664,-1.467209,building,C18,PA50000078,Q22979581,Hôtel du Louvre,3,2012-04-26 ,
49.473158,-1.289284,place_of_worship,christian,PA00110589,Q3582525,Église de Saint-Marcouf,,,fr:Église Saint-Marcouf de Saint-Marcouf (Manche)
49.537067,-1.483524,,C17,PA00125306,Q22968772,Domaine de Chiffrevast,,,
49.13594,-1.18146,castle,C16,PA00110431,Q22963259,Château de la Roque,3,1946-04-01 ,fr:Château de la Roque (Hébécrevon)
49.04591,-1.44682,,C17,PA00110382,Q22963218,Ancienne Sous-Préfecture,3,1973-05-08 ,
49.04911,-1.43226,,,PA00110373,Q3364398,Ancien parc des Evêques de Coutances,,,fr:Parc médiéval de l'Évêque
48.993889,-1.528333,,C19,PA00110662,Q22963441,Four à chaux de la Société,3,1989-05-22 ,
48.513079,-1.341085,yes,C15,PA00110656,Q22963436,Chapelle Sainte-Barbe,3,1990-12-17 ,
48.635717,-1.510358,building,,PA00110502,Q22963320,Maisons Ponceau et Eudes,3,1928-03-01 ,
49.511898,-1.296934,place_of_worship,christian,PA00110554,Q19276078,,3,1927-07-09 ,fr:Église Notre-Dame de Quinéville
49.422083,-1.45,place_of_worship,christian,PA00110530,Q22963347,Église paroissiale,3,1971-10-18 ,
49.120347,-1.12031,castle,,PA00110316,Q22963165,Château Sainte-Marie,,,fr:Château de Sainte-Marie
49.640223,-1.621631,memorial,statue,PA50000048,Q22979550,"Statue de Briqueville ou monument à Armand de Briqueville, à Octeville",3,2006-08-18 ,fr:Armand de Bricqueville
49.625738,-1.334732,castle,,PA00110677,Q2970320,Château de Pépinvast,3,1992-11-20 ,fr:Château de Pépinvast
49.518611,-1.329167,castle,C18,PA50000053,Q22979554,Château de Tourville,3,2006-09-13 ,
49.04707,-1.44328,,C18,PA00110379,Q3592944,Ancien évêché,3,2014-06-10 ,fr:Évêché de Coutances (bâtiment)
49.384456,-1.533317,building,,PA00110604,Q22963407,Maison de Jules Barbey d'Aurevilly,3,1985-09-25 ,
49.218757,-1.290188,,,PA00110324,Q22963167,Ancienne église,3,1973-07-11 ,fr:Église Saint-Martin d'Auxais
49.063531,-1.240728,catholic,C18,PA50000066,Q22979564,,3,2009-07-15 ,
48.635278,-1.509722,,,PA00110514,Q3078509,"Remparts, enceinte de la ville et ses dépendances",2,1875 ,fr:Fortifications du Mont-Saint-Michel
49.43738,-1.640739,castle,manor,PA00110576,Q22963389,Manoir de Gonneville,3,1977-08-29 ,
49.37637,-1.43458,catholic,C15,PA00110398,Q22963233,,3,1975-03-17 ,
48.834444,-1.613056,lighthouse,yes,PA50000062,Q3378231,Phare du Cap Lihou,3,2009-05-11 ,fr:Phare de Granville
49.410862,-1.745667,,,PA00110454,Q2872362,Allée couverte dite Autel des Druides,2,1906-01-08 ,fr:Autel des druides
49.546389,-1.8575,castle,manor,PA00110622,Q22963417,Manoir de Métot,3,1975-05-12 ,
49.231806,-1.48455,castle,manor,PA50000022,Q22979516,Manoir de Bricqueboscq,3,2001-03-05 ,
48.635266,-1.510768,building,,PA00110471,Q22963288,Hôtel Poulard et terrain (annexe),,,
48.66,-1.51245,,,PA00110408,Q1020145,Ilot de Tombelaine,2,1936-10-09 ,fr:Tombelaine
48.967381,-0.992258,yes,C16,PA00110336,Q2956543,Chapelle d'Heuzebroscq (ou Heuzebrocq),,,fr:Chapelle Heuzebrocq
49.105343,-1.107473,,C20,PA50000056,Q2945723,Hôpital - mémorial France - Etats-Unis,2,2008-09-24 ,fr:Centre hospitalier mémorial
49.55577,-1.31785,,C15,PA00132895,Q22975757,Pavillon de Grennevile,3,1994-10-26 ,
48.757778,-0.858056,castle,C17,PA00110362,Q22963202,,3,1973-07-25 ,
49.5472,-1.7572,castle,C16,PA00110615,Q2970711,Château de Sotteville,,,fr:Château de Sotteville
48.627083,-1.085694,castle,manor,PA00110651,Q22963433,Manoir de la Faucherie,3,1989-12-27 ,
49.415278,-1.384167,castle,C14,PA00110319,Q2968063,Château d'Amfreville,3,1965-03-30 ,fr:Château d'Amfreville
49.108611,-1.111667,castle,manor,PA00110585,Q13516897,Manoir de Bosdel,3,1946-04-01 ,fr:Manoir du Bosdel
49.48815,-1.378849,place_of_worship,christian,PA00110459,Q18822370,,3,1925-05-18 ,fr:Église Saint-Jacques de Montebourg
49.02065,-0.924531,place_of_worship,christian,PA00125303,Q22968770,Église de Saint-Symphorien-les-Buttes,3,1993-09-06 ,
49.68196,-1.79106,building,,PA00125300,Q22968764,Maison Au Puits,3,1993-08-31 ,
48.83679,-1.60257,,C18,PA00110421,Q19753098,Enceinte de la Haute-Ville,,,fr:Enceinte de Granville
48.582923,-0.957236,wayside_cross,,PA00110527,Q3003275,Croix de chemin dite Croix Saint-Martin,3,1939-04-12 ,fr:Croix Saint-Martin de Notre-Dame-du-Touchet
48.635493,-1.510478,building,,PA00110508,Q22963327,Maison Verte,2,1938-04-04 ,
48.636332,-1.510624,building,,PA00110507,Q22963326,"Maison attenante à la maison de la Truie qui File, actuellement école communale",2,1934-01-25 ,
49.533091,-1.452089,place_of_worship,christian,PA00110616,Q3580311,,2,1906-05-19 ,fr:Église Notre-Dame-de-l'Assomption de Tamerville
48.688333,-1.363333,,C12,PA50000045,Q22979547,Demeure dite le Doyenné,2,2007-10-19 ,
48.575344,-1.092635,,,PA00110574,Q20756137,Ancienne église,2,1921-04-23 ,fr:Ancienne église de Saint-Hilaire-du-Harcouët
48.635956,-1.510418,archaeological_site,roman_villa,PA00110519,Q22963339,Villa Bellevue,2,1931-09-12 ,
49.61892,-1.58738,castle,manor,PA00110409,Q22963241,Manoir de la Fieffe,3,1977-06-15 ,
49.121611,-1.003849,castle,,PA00110596,Q20751510,,3,1944-12-19 ,fr:Château de Saint-Pierre-de-Semilly
48.636667,-1.510278,building,,PA00110505,Q22963325,Maison dite des Trois Etoiles,2,1928-09-06 ,
49.507906,-1.469405,place_of_worship,christian,PA00110627,Q3582494,Église Saint-Malo,2,1920-08-05 ,fr:Église Saint-Malo de Valognes
48.686587,-1.366963,,C17,PA00110325,Q20744338,Ancienne abbaye de Moutons,,,fr:Abbaye Sainte-Anne de Moutons
49.255,4.033,building,,PA00078798,Q22915691,,2,1922-11-09 ,fr:Porte du Chapitre
48.955,4.36,monastery,convent,PA00078613,Q22915547,Couvent des Cordeliers (ancien),3,1934-04-12 ,
48.6168,3.7228,archaeological_site,megalith,PA00078712,Q22915643,Dolmen de Nuisy dit Les Pierres de Sainte-Geneviève,2,1889 ,
49.070554,4.048212,place_of_worship,christian,PA00078576,Q3584602,Église Saint-Trésain,2,1845-05-23 ,fr:Église Saint-Trésain
48.8835,3.5304,archaeological_site,megalith,PA00078746,Q22915664,Dolmen du Trou-du-Boeuf (restes),2,1925-05-13 ,
48.9581,4.3688,monastery,convent,PA00078614,Q22915548,Couvent des Dames de la Congrégation,3,1938-05-10 ,
48.799696,3.803879,place_of_worship,christian,PA00078830,Q22915730,,2,1916-01-15 ,fr:Église Saint-Firmin de Reuves
49.082185,3.746775,place_of_worship,christian,PA00078737,Q19799527,,2,1892-11-03 ,fr:Église Saint-Remi de Mareuil-le-Port
48.622563,3.832115,place_of_worship,christian,PA00078657,Q22915591,,2,1972-11-22 ,fr:Église Saint-Pierre de La Chapelle-Lasson
49.2574,4.033,building,,PA00078813,Q3279871,,,,fr:Maison des Musiciens
49.017361,4.125559,castle,C17,PA00078574,Q22915526,,3,1982-02-17 ,
49.1497,4.1581,,C20,PA00078890,Q19406820,"abris de blockhaus à mitraillettes, à 10 m de la gare",2,1922-01-25 ,fr:Abris de blockhaus à mitraillettes de Verzy
49.0994,3.7574,,C17,PA51000020,Q22979595,Bâtiment de l'ancien tribunal du bailliage,3,2012-12-06 ,fr:Ancien tribunal du bailliage de Châtillon
49.173175,3.770413,place_of_worship,christian,PA00078833,Q22915733,,2,1919-08-05 ,
48.9553,4.356,building,C18,PA00078646,Q20970954,Maisons formant hémicycle,3,1941-07-15 ,fr:Ancienne porte Marne
49.2517,4.0318,monastery,convent,PA00078781,Q20972004,Couvent des Jacobins (vestiges de l'ancien),3,1981-05-11 ,fr:Couvent des Jacobins de Reims
48.584773,3.813837,place_of_worship,christian,PA00078568,Q18749729,,,,fr:Église Saint-Antoine d'Anglure
48.95696,4.36233,building,,PA00078632,Q22915557,,3,1926-11-09 ,
48.95849,4.36354,building,,PA00078627,Q22915551,,3,1973-08-08 ,
49.289789,3.745367,place_of_worship,christian,PA00078879,Q22915788,Église Saint-Rémi,3,1954-10-20 ,
48.95691,4.36219,building,,PA00078635,Q22915561,,3,1926-11-09 ,
49.099922,3.758453,place_of_worship,christian,PA00078662,Q18749677,,2,1919-06-17 ,fr:Église Notre-Dame de Châtillon-sur-Marne
48.81342,3.667057,place_of_worship,christian,PA00078658,Q22915592,,2,1920-12-20 ,
48.8039,4.2609,place_of_worship,christian,PA00078604,Q3584766,Église Saint-Etienne,2,1949-01-05 ,fr:Église Saint-Étienne de Bussy-Lettrée
48.781578,3.44795,place_of_worship,christian,PA00078897,Q22915798,Église de Belleau (restes),3,1932-10-04 ,
48.98238,4.081177,place_of_worship,christian,PA00078724,Q3585076,Église des Istres,2,1927-03-14 ,fr:Église Sainte-Hélène des Istres
48.5777,3.7841,archaeological_site,tumulus,PA00078582,Q19546026,Tumulus,2,1934-11-19 ,fr:Tumulus de Baudement
49.208733,3.745211,place_of_worship,christian,PA00078728,Q3582819,Église Saint-Martin,2,1920-08-25 ,fr:Église Saint-Martin de Lagery
49.032932,4.69602,place_of_worship,christian,PA00078575,Q22915527,,2,1916-02-07 ,fr:Église Saint-Martin d'Auve
49.062365,4.542412,archaeological_site,tumulus,PA00078603,Q18746221,Tumulus,2,1930-07-25 ,fr:Tumulus de Bussy-le-Château
49.207624,3.744723,castle,C13,PA00078927,Q22915821,Château (ancien),3,1992-02-24 ,fr:Château de Lagery
48.9557,4.3657,building,C17,PA51000005,Q22979590,,3,2000-03-13 ,
49.123917,4.85711,place_of_worship,christian,PA00078750,Q22915667,Église Notre-Dame,2,1922-08-05 ,
49.061874,4.545896,archaeological_site,tumulus,PA00078602,Q18746221,Tumulus,2,1930-03-13 ,fr:Tumulus de Bussy-le-Château
49.2543,4.0317,,C12,PA00078791,Q22915683,"Ancien hôtel-Dieu, actuellement annexe du palais de justice",2,1930-07-25 ,fr:Palais de justice de Reims
48.911074,4.626918,place_of_worship,christian,PA00078678,Q19296288,,2,1930-05-05 ,fr:Église de Coupéville
49.243935,3.78159,place_of_worship,christian,PA00078852,Q22915748,,2,1921-06-08 ,fr:Église Saint-Martin de Savigny-sur-Ardres
49.165125,4.216113,place_of_worship,christian,PA00078881,Q19828513,Église de Courmelois,2,1920-01-05 ,fr:Église Saint-Maur de Courmelois
49.256661,3.73695,place_of_worship,christian,PA00078686,Q19056447,,2,1921-07-30 ,fr:Église Saint-Pierre de Crugny
48.994069,3.888077,castle,C16,PA00078917,Q15943919,Château de Brugny,3,1990-05-17 ,fr:Château de Brugny
49.2604,4.032,,C20,PA00078789,Q3126121,Halles centrales,2,1990-01-09 ,fr:Halles centrales de Reims
48.9603,4.364,building,C17,PA00135312,Q22975967,Maison Saint-Joseph,3,1995-06-28 ,
49.374019,4.142231,place_of_worship,christian,PA00078595,Q18749671,,2,1920-07-30 ,fr:Église Sainte-Croix de Boult-sur-Suippe
49.2014,3.9359,place_of_worship,christian,PA00078895,Q3582351,Église Saint-Lié,2,1919-12-10 ,fr:Église Saint-Lié de Ville-Dommange
49.077703,4.171307,fountain,yes,PA51000009,Q19945468,Fontaine publique,3,2003-11-05 ,fr:Fontaine d'Ambonnay
48.957,4.3587,,C16,PA00078617,Q18818999,"Ancienne abbaye de Toussaint, ancienne école normale d'instituteurs",,,fr:Abbaye de Toussaint (Châlons-en-Champagne)
49.2552,4.0336,building,,PA00078797,Q22915688,,2,1954-01-29 ,
48.95686,4.36195,building,,PA00078641,Q22915572,,3,1926-11-09 ,
48.700296,3.934822,place_of_worship,christian,PA00078676,Q22915605,Église de la Nativité de la Vierge,2,1911-10-25 ,
48.9537,4.3656,,C16,PA00078652,Q18814498,Grand séminaire (ancien) ou ancien couvent Sainte-Marie ou Hôtel de Jessaint,2,1943-02-04 ,fr:Hôtel du Conseil général de la Marne
49.2476,4.0411,fountain,yes,PA00078787,Q22915682,Fontaine,2,1923-06-22 ,
49.151703,4.250647,place_of_worship,christian,PA00078854,Q19759785,,2,1920-10-05 ,fr:Église Saint-Basle de Sept-Saulx
49.0522,3.9488,,C19,PA51000021,Q19753095,"Ancien établissement de viticulture de la maison Moët-et-Chandon, dit  Le Fort Chabrol ",3,2012-12-06 ,fr:Fort Chabrol (Épernay)
48.838137,3.699523,place_of_worship,christian,PA00078673,Q19014759,,2,1915-12-04 ,fr:Église Saint-Memmie de Corfélix
49.370547,3.896056,place_of_worship,christian,PA00078674,Q19822514,,2,1921-11-30 ,fr:Église Saint-Cyr-et-Sainte-Julitte de Cormicy
48.786126,3.775797,,C20,PA00078924,Q22915819,Monument commémoratif de la Première Victoire de la Marne,3,1991-10-04 ,fr:Monument national de la Victoire de la Marne
48.9562,4.3619,place_of_worship,christian,PA00078619,Q15953581,Église Saint-Alpin,2,1862 ,fr:Église Saint-Alpin de Châlons-en-Champagne
49.290318,4.237842,place_of_worship,christian,PA00078703,Q22915634,,2,1921-06-08 ,
48.850246,3.50009,place_of_worship,christian,PA00078832,Q22915731,,2,1862 ,fr:Église Saint-Laurent de Rieux
49.21082,3.763657,place_of_worship,christian,PA00078732,Q22915653,Église Saint-Nicolas,2,1921-10-03 ,fr:Église Saint-Nicolas de Lhéry
48.9565,4.3673,building,C17,PA00078629,Q22915554,,3,1972-11-02 ,
48.94645,4.34495,,C17,PA00078649,Q22915586,Moulin à vent,3,1975-02-07 ,
49.125697,4.783186,place_of_worship,christian,PA00078692,Q22915626,,3,1959-06-18 ,
48.9512,4.3625,,C19,PA00078612,Q2945947,Cirque,3,1984-10-08 ,fr:Centre national des arts du cirque
48.949108333333,4.3636888888889,building,C19,PA00078630,Q22915555,Maison style 1900,3,1975-10-29 ,
49.2556,4.0334,building,,PA00078814,Q22915720,,2,1954-11-05 ,
48.9234,3.8109,castle,C16,PA00078747,Q2970031,Château de Montmort,2,2001-10-04 ,fr:Château de Montmort
48.9569,4.3621,building,,PA00078637,Q22915565,,3,1926-11-09 ,
49.194434,3.997692,place_of_worship,christian,PA00078902,Q18783438,Église Saint-Théodulphe,2,1920-09-04 ,fr:Église Saint-Théodulphe de Villers-aux-Nœuds
48.850352,3.689625,place_of_worship,christian,PA00078875,Q22915778,,2,1922-07-28 ,fr:Église Saint-Nicolas de Le Thoult
48.956,4.3628,,C18,PA51000014,Q3278978,Ancienne maison Royer et Granthille,3,2007-12-04 ,fr:Maison Royer et Granthille
48.828534,3.865219,place_of_worship,christian,PA00078669,Q22915602,Église de Coizard,2,1916-07-10 ,
48.986966,4.515456,place_of_worship,christian,PA00078682,Q19920377,Église Saint-Martin,3,1939-12-09 ,fr:Église Saint-Martin de Courtisols
48.844564,3.849193,archaeological_site,megalith,PA00078672,Q16782615,Menhir de l'étang de Chénevry,2,1889 ,fr:Menhir de l'étang de Chénevry
48.9563,4.3621,building,,PA00078638,Q22915567,,3,1926-11-09 ,
48.982097,4.024273,archaeological_site,megalith,PA00078685,Q22915615,Menhir de Haute-Borne (également sur communes de Oiry et Avizé),2,1889 ,
49.216416,3.819519,place_of_worship,christian,PA00078767,Q3584265,,2,1919-12-10 ,fr:Église Saint-Remi de Poilly
48.9565,4.3613,,C13,PA00135311,Q18923460,"Caves médiévales, sous la galerie Saint-Germain",3,1995-06-28 ,fr:Caves médiévales de la galerie Saint-Germain
49.255917,4.040778,archaeological_site,roman_villa,PA00078929,Q3558516,Villa Douce,3,1992-06-29 ,fr:Villa Douce
49.1717,3.9559,place_of_worship,christian,PA00078654,Q3583537,Église Saint-Pierre-Saint-Paul,2,1919-12-10 ,fr:Église Saint-Pierre-Saint-Paul de Chamery
49.073511,3.794671,place_of_worship,christian,PA00078752,Q22915671,,2,1923-04-14 ,
48.8406,3.7125,archaeological_site,megalith,PA00078869,Q21469684,Dolmen dit du Reclus,2,1930-11-03 ,fr:Dolmen du Reclus
49.311797,3.768243,place_of_worship,christian,PA00078600,Q17486796,,2,1923-05-01 ,fr:Église du Breuil (Marne)
48.9558,4.3741,place_of_worship,christian,PA00078620,Q16773655,Église Saint-Jean,2,1862 ,fr:Église Saint-Jean de Châlons-en-Champagne
48.98341,4.887473,,,PA00078892,Q22915795,Buttes féodales,3,1937-07-28 ,
48.9769,4.4703,place_of_worship,christian,PA00078702,Q2886966,Église Notre-Dame,2,1840 ,fr:Basilique Notre-Dame de l'Épine
48.793482,4.812755,place_of_worship,christian,PA00078719,Q18120473,,2,1915-12-04 ,fr:Église Saint-Maurice d'Heiltz-le-Maurupt
49.026942,4.237228,place_of_worship,christian,PA00078915,Q15953738,,2,1920-08-05 ,fr:Église Saint-Laurent de Vraux
48.8294,3.982,archaeological_site,megalith,PA00078880,Q22915789,Dolmen,2,1937-07-29 ,
48.95632,4.36204,building,,PA00078636,Q22915563,,3,1926-11-09 ,
48.96,4.369,place_of_worship,christian,PA00078621,Q3582397,Église Saint-Loup,,,fr:Église Saint-Loup de Châlons-en-Champagne
49.148263,3.756713,place_of_worship,christian,PA00078754,Q20971037,,2,1921-05-11 ,fr:Église Saint-Remi d'Olizy
49.348708,3.923417,place_of_worship,christian,PA00078606,Q18749673,,2,1862 ,fr:Église Notre-Dame de Cauroy-lès-Hermonville
48.950588,3.700791,monastery,abbey,PA00078755,Q15726713,Abbaye (ancienne),,,fr:Abbaye des bénédictins saint-Pierre
48.84413,3.592319,castle,C17,PA00078588,Q22915535,,,,
49.268442,3.693482,place_of_worship,christian,PA00078684,Q2421424,Église Saint-Pierre,2,1920-09-04 ,fr:Église Saint-Julien de Courville
48.854199,3.764172,place_of_worship,christian,PA00078584,Q18749672,Église Saint-Pierre-et-Saint-Paul,2,1986-03-14 ,fr:Église Saint-Pierre-et-Saint-Paul de Baye
49.264376,4.103844,place_of_worship,christian,PA00078607,Q18749674,,2,1911-10-25 ,fr:Église Saint-Martin de Cernay-lès-Reims
48.9066,4.0008,place_of_worship,christian,PA00078889,Q3583020,Église Saint-Martin,2,1854-03-24 ,fr:Église Saint-Martin de Vertus
48.9569,4.362,building,,PA00078639,Q22915569,,3,1926-11-09 ,
49.081531,3.710101,place_of_worship,christian,PA00078878,Q22915784,,2,1911-10-25 ,fr:Église Saint-Martin de Troissy
49.081256,3.708897,castle,C12,PA00078877,Q22915782,Château (ancien),2,1924-10-11 ,
48.982097,4.024273,archaeological_site,megalith,PA00078578,Q22915529,Menhir de Haute-Borne (également sur communes de Cramant et Oiry),2,1889 ,
49.042636,3.969361,,C19,PA00078918,Q768299,Bâtiments de la Société Champagne de Castellane,3,1990-05-17 ,fr:Champagne de Castellane
48.838364,4.027085,place_of_worship,christian,PA00078762,Q22915677,,2,1915-12-04 ,
48.957716,4.363769,place_of_worship,christian,PA00078618,Q1384443,Église Notre-Dame-en-Vaux et son cloître,,,fr:Collégiale Notre-Dame-en-Vaux de Châlons-en-Champagne
48.629649,3.557258,monastery,abbey,PA00078749,Q22915665,Abbaye (ancienne),,,fr:Abbaye de Nesle-la-Reposte
48.99478,4.243027,place_of_worship,christian,PA00078742,Q19840255,,2,1986-07-24 ,fr:Église Saint-Georges de Matougues
49.0924,4.898,,C18,PA00078844,Q22915741,Immeubles,3,1952-02-27 ,
